DistrictName,DistrictId,Constituency,CandidateName,PartyId,PartyName
Sunsari,10,3,Maharam Bishwas,99,Independent
Sunsari,10,3,Bal Kumar Mudel Sarki,5,Janamorcha Nepal
Sunsari,10,3,Rajendra Kumar Nayak Saha,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Sunsari,10,3,Moti Prasad Ghimire,13,Rastriya Prajatantra Party Nepal
Sunsari,10,3,Aarati Devi Khan Tharu,99,Independent
Sunsari,10,3,Kaila Chaudhari,99,Independent
Sunsari,10,3,Mahammad Taiyab Miya,99,Independent
Sunsari,10,3,Taiyab Hussain Miya,99,Independent
Sunsari,10,3,Dharma Lal Saha,99,Independent
Sunsari,10,3,Bulati Tharuni,99,Independent
Sunsari,10,4,Muga Lal Mahato,24,"Madhesi People's Rights Forum, Nepal"
Sunsari,10,4,Sita Ram Mahato,2,Nepali Congress
Sunsari,10,4,Parshu Ram Yadav,1,Communist Party of Nepal  (UML)
Sunsari,10,4,Surendra Mehata,6,Communist Party of Nepal (Maoists)
Sunsari,10,4,Gopal Prasad Koirala,4,Rastriya Prajatantra Party
Sunsari,10,4,Maha Nand Thakur,15,Communist Party of Nepal (M.L.)
Sunsari,10,4,Bulbul Yadav,46,Nepali Janata Dal
Sunsari,10,4,Sita Ram Podar,20,Nepal Sadhvawana Party (Anandidevi)
Sunsari,10,4,Ram Kumar Saha,3,Rastriya Janshakti Party
Sunsari,10,4,Surat Lal Chaudhari,69,Nepal Lokatantrik Samajbadi Dal
Sunsari,10,4,Gyanindra Prasad Bhattarai,72,Chure Bhawar Rastriya Ekata Party Nepal
Sunsari,10,4,Ganga Prasad Mehata,55,Rastriya Janata Dal Nepal
Sunsari,10,4,Suret Yadav,61,Sadhvawana Party
Sunsari,10,4,Bidhya Nand Yadav,58,Nepal Janata Party
Sunsari,10,4,Krishna Prasad Khatiwada,10,Nepal Rastriya Bikas Party
Sunsari,10,4,Ram Prasad Mahato,60,Lok Kalyankari Janata Party Nepal
Sunsari,10,4,Shyam Narayan Shah,5,Janamorcha Nepal
Sunsari,10,4,Nanda Lal Mehata,62,Tarai Madhes Loktantrik Party
Sunsari,10,4,Abdul Jalil Miya,99,Independent
Sunsari,10,4,Rupesh Shah,99,Independent
Sunsari,10,4,Sant Lal Urawa,12,Rastriya Janamukti Party
Sunsari,10,4,Abhinanda Kumar Yadav,99,Independent
Sunsari,10,4,Badri Prasad Mehata,99,Independent
Sunsari,10,4,Hari Nandan Mahato Koiree,99,Independent
Sunsari,10,4,Jaga Narayan Mehata,99,Independent
Sunsari,10,4,Shambhu Prasad Yadav,99,Independent
Sunsari,10,4,Jayaram Chaudhari,99,Independent
Sunsari,10,5,Upendra Yadav,24,"Madhesi People's Rights Forum, Nepal"
Sunsari,10,5,Mohammad Mahafuj Ansari,1,Communist Party of Nepal  (UML)
Sunsari,10,5,Sujata Koirala,2,Nepali Congress
Sunsari,10,5,Dr. Khalid Hussain Haq,4,Rastriya Prajatantra Party
Sunsari,10,5,Tahir Miya,46,Nepali Janata Dal
Sunsari,10,5,Ramjan Miya,6,Communist Party of Nepal (Maoists)
Sunsari,10,5,Rambilas Ram Chamar,15,Communist Party of Nepal (M.L.)
Sunsari,10,5,Kaushal Kishor Karn,58,Nepal Janata Party
Sunsari,10,5,Sushila Devi Saha Miya,20,Nepal Sadhvawana Party (Anandidevi)
Sunsari,10,5,Chhedi Lal Urawa,12,Rastriya Janamukti Party
Sunsari,10,5,Abdul Majid,3,Rastriya Janshakti Party
Sunsari,10,5,Kundan Kaushik,99,Independent
Sunsari,10,5,Samim Akhtar Ansari,5,Janamorcha Nepal
Sunsari,10,5,Jhabar Lal Mandal,60,Lok Kalyankari Janata Party Nepal
Sunsari,10,5,Surendra Das Urawa,99,Independent
Sunsari,10,5,Tabil Ansari,99,Independent
Sunsari,10,5,Mo. Tajamul Miya,13,Rastriya Prajatantra Party Nepal
Sunsari,10,5,Jabul Ansari,99,Independent
Sunsari,10,5,Ganesh Thakur,62,Tarai Madhes Loktantrik Party
Sunsari,10,5,Dharma Nath Bhagat,99,Independent
Sunsari,10,5,Chandra Dev Urawa,99,Independent
Sunsari,10,5,Ranjit Kumar Mehata,99,Independent
Sunsari,10,5,Sohel Ahamad Ansari,99,Independent
Sunsari,10,5,Dashrath Yadav,99,Independent
Sunsari,10,5,Mo. Miya,99,Independent
Sunsari,10,5,Nur Mahamad Saha Miya,99,Independent
Sunsari,10,5,Jalal Miya Ansari,99,Independent
Sunsari,10,5,Mahammad Hedar Miya,99,Independent
Sunsari,10,6,Bhim Prasad Acharya,1,Communist Party of Nepal  (UML)
Sunsari,10,6,Narendra Bahadur Basnet,6,Communist Party of Nepal (Maoists)
Sunsari,10,6,Ram Bahadur Basnet,2,Nepali Congress
Sunsari,10,6,Kasi Lal Chaudhari,24,"Madhesi People's Rights Forum, Nepal"
Sunsari,10,6,Prabhu Narayan Chaudhari,22,Communist Party of Nepal (United Marxist)
Sunsari,10,6,Buddhi Raj Pahadi,15,Communist Party of Nepal (M.L.)
Sunsari,10,6,Shrawan Kumar Chaudhari,17,Communist Party of Nepal (United)
Sunsari,10,6,Jhabbar Lal Yadav,46,Nepali Janata Dal
Sunsari,10,6,Shyam Kumar Subba,13,Rastriya Prajatantra Party Nepal
Sunsari,10,6,Kalu Ram Chaudhari,4,Rastriya Prajatantra Party
Sunsari,10,6,Kaji Man Okhrabu,66,Federal Democratic National Forum
Sunsari,10,6,Indra Bahadur Karki,3,Rastriya Janshakti Party
Sunsari,10,6,Dal Bahadur Magar,12,Rastriya Janamukti Party
Sunsari,10,6,Ranadhir Kumar Das,61,Sadhvawana Party
Sunsari,10,6,Asha Devi Saha,20,Nepal Sadhvawana Party (Anandidevi)
Sunsari,10,6,Bhagawati Prasad Bhattarai,7,Nepal Workers and Peasants Party
Sunsari,10,6,Mani Kumar Rai,99,Independent
Sunsari,10,6,Suraj Bishwakarma,34,League Nepal Shanti Ekata Party
Sunsari,10,6,Dambar Bahadur Tumbahamphe,99,Independent
Sunsari,10,6,Murari Rijal,99,Independent
Solukhumbu,11,1,Gopal Kirati,6,Communist Party of Nepal (Maoists)
Solukhumbu,11,1,Bal Bahadur K.C.,2,Nepali Congress
Solukhumbu,11,1,Buddhi Kumar Rajbhandari,1,Communist Party of Nepal  (UML)
Solukhumbu,11,1,Bishnu Prasad Bastola,15,Communist Party of Nepal (M.L.)
Solukhumbu,11,1,Dorjee Sherpa Sushil,4,Rastriya Prajatantra Party
Solukhumbu,11,1,Anil Kumar Rai,14,Communist Party of Nepal (Unified)
Solukhumbu,11,1,Dharma Raj Wan,5,Janamorcha Nepal
Solukhumbu,11,1,Man Kumar Gurung,63,Mongol National Organization
Solukhumbu,11,1,Mekh Bahadur Tamang,73,Tamsaling Nepal Rastriya Dal
Solukhumbu,11,1,Bhim Kumar Rai,3,Rastriya Janshakti Party
Solukhumbu,11,1,Tarden Sherpa,13,Rastriya Prajatantra Party Nepal
Khotang,12,1,Ram Kumar Rai,6,Communist Party of Nepal (Maoists)
Khotang,12,1,Subash Kumar Pokhrel,2,Nepali Congress
Khotang,12,1,Panch Karn Rai,1,Communist Party of Nepal  (UML)
Khotang,12,1,Tanka Rai,14,Communist Party of Nepal (Unified)
Khotang,12,1,Dharmasher Rai,15,Communist Party of Nepal (M.L.)
Khotang,12,1,Amar Kumar Rai,5,Janamorcha Nepal
Khotang,12,1,Moti Chandra Rai,4,Rastriya Prajatantra Party
Khotang,12,1,Dharma Raj Pokhrel,3,Rastriya Janshakti Party
Khotang,12,1,Jeevan Kumar Shrestha,13,Rastriya Prajatantra Party Nepal
Khotang,12,1,Kheela Raj Poudel,70,Nepal Sukumbasi Party (Loktantrik)
Khotang,12,2,Samita Karki,6,Communist Party of Nepal (Maoists)
Khotang,12,2,Bishal Bhattarai,1,Communist Party of Nepal  (UML)
Khotang,12,2,Shiv Kumar Basnet,2,Nepali Congress
Khotang,12,2,Laxmi Prasad Phuyal,15,Communist Party of Nepal (M.L.)
Khotang,12,2,San Bahadur Rai,14,Communist Party of Nepal (Unified)
Khotang,12,2,Hira Bahadur Gurung,5,Janamorcha Nepal
Khotang,12,2,Rajesh Rai,3,Rastriya Janshakti Party
Khotang,12,2,Kumari Krishna Rai,4,Rastriya Prajatantra Party
Okhaldhunga,13,1,Keshav Rai,6,Communist Party of Nepal (Maoists)
Okhaldhunga,13,1,Bal Krishna Dahal,2,Nepali Congress
Okhaldhunga,13,1,Yagya Raj Sunuwar,1,Communist Party of Nepal  (UML)
Okhaldhunga,13,1,Tilak Bahadur Gurung,5,Janamorcha Nepal
Okhaldhunga,13,1,Harka Bahadur Rai,4,Rastriya Prajatantra Party
Okhaldhunga,13,1,Bed Bahadur Khatri,14,Communist Party of Nepal (Unified)
Okhaldhunga,13,1,Bhim Bahadur Tamang,73,Tamsaling Nepal Rastriya Dal
Okhaldhunga,13,1,Rajendra Gurung,3,Rastriya Janshakti Party
Okhaldhunga,13,1,Ramesh Karki,44,Liberal Samajwadi Party
Okhaldhunga,13,1,Ganesh Bahadur Katuwal,99,Independent
Okhaldhunga,13,2,Bal Krishna Dhungel,6,Communist Party of Nepal (Maoists)
Okhaldhunga,13,2,Kishwor Kumar Adhikari,1,Communist Party of Nepal  (UML)
Okhaldhunga,13,2,Bala Raj Karki,2,Nepali Congress
Okhaldhunga,13,2,Gynendra Rumdali Rai,99,Independent
Okhaldhunga,13,2,Jagat Prasad Luitel,4,Rastriya Prajatantra Party
Okhaldhunga,13,2,Peshal Kumar Khatiwada,5,Janamorcha Nepal
Okhaldhunga,13,2,Ram Hari Karki,14,Communist Party of Nepal (Unified)
Okhaldhunga,13,2,Jagendra Bahadur Basnet,3,Rastriya Janshakti Party
Okhaldhunga,13,2,Ramesh Karki,44,Liberal Samajwadi Party
Udayapur,14,1,Narayan Khadka,2,Nepali Congress
Udayapur,14,1,Rajan Kirati,6,Communist Party of Nepal (Maoists)
Udayapur,14,1,Ashok Kumar Rai,1,Communist Party of Nepal  (UML)
Udayapur,14,1,Chandra Haas Chaudhari,69,Nepal Lokatantrik Samajbadi Dal
Udayapur,14,1,Bhim Prasad Sedhai,22,Communist Party of Nepal (United Marxist)
Udayapur,14,1,Ambika Kumari Chaudhari,4,Rastriya Prajatantra Party
Udayapur,14,1,Bhim Bahadur Bishwokarma,5,Janamorcha Nepal
Udayapur,14,1,Bandhu Lal Chaudhari,3,Rastriya Janshakti Party
Udayapur,14,1,Bimal Shrestha,72,Chure Bhawar Rastriya Ekata Party Nepal
Udayapur,14,1,Mishri Lal Malah,19,Dalit Janajati Party
Udayapur,14,1,Rajendra Prasad Chaudhari,61,Sadhvawana Party
Udayapur,14,1,Gopi Prasad Dhakal,13,Rastriya Prajatantra Party Nepal
Udayapur,14,2,Mani Khambu Kirati,6,Communist Party of Nepal (Maoists)
Udayapur,14,2,Bal Dev Chaudhari,1,Communist Party of Nepal  (UML)
Udayapur,14,2,Bidur Basnet,2,Nepali Congress
Udayapur,14,2,Narayan Bahadur Burja Magar,5,Janamorcha Nepal
Udayapur,14,2,Ambika Kumari Regmi (Tamang),14,Communist Party of Nepal (Unified)
Udayapur,14,2,Eak Bahadur Karki,4,Rastriya Prajatantra Party
Udayapur,14,2,Nara Bahadur Karki,9,Rastriya Janamorcha
Udayapur,14,2,Mishri Lal Sada,3,Rastriya Janshakti Party
Udayapur,14,2,Satya Narayan Chaudhari,72,Chure Bhawar Rastriya Ekata Party Nepal
Udayapur,14,2,Dayaram Chaudhari,61,Sadhvawana Party
Udayapur,14,2,Tak Bahadur Pariyar,19,Dalit Janajati Party
Udayapur,14,2,Jaya Prakash Chaudhari,69,Nepal Lokatantrik Samajbadi Dal
Udayapur,14,2,Hira Kumar Shrestha,13,Rastriya Prajatantra Party Nepal
Udayapur,14,2,Ganga Devi Bishwokarma,33,Muskan Sena Nepal Party
Udayapur,14,2,Bali Bhadra Ghimire,99,Independent
Udayapur,14,3,Mohan Bahadur Khatri,6,Communist Party of Nepal (Maoists)
Udayapur,14,3,Shambhu Thapa,1,Communist Party of Nepal  (UML)
Udayapur,14,3,Narayan Bahadur Karki,2,Nepali Congress
Udayapur,14,3,Krishna Prasad Baral,5,Janamorcha Nepal
Udayapur,14,3,Krishna Bahadur Raut,4,Rastriya Prajatantra Party
Udayapur,14,3,Guman Singh Thapa Magar,99,Independent
Udayapur,14,3,Gambhir Bahadur Karki,22,Communist Party of Nepal (United Marxist)
Udayapur,14,3,Jokh Maya Pariyar,19,Dalit Janajati Party
Udayapur,14,3,Lekh Raj Dahal,3,Rastriya Janshakti Party
Udayapur,14,3,Phanindra Bahadur K.C.,72,Chure Bhawar Rastriya Ekata Party Nepal
Udayapur,14,3,Bishnu Bahadur Khadka,13,Rastriya Prajatantra Party Nepal
Saptari,15,1,Hem Raj Tated,24,"Madhesi People's Rights Forum, Nepal"
Saptari,15,1,Suryanath Prasad Yadav,6,Communist Party of Nepal (Maoists)
Saptari,15,1,Manpur Chaudhari,99,Independent
Saptari,15,1,Suman Raj Pyakurel,1,Communist Party of Nepal  (UML)
Saptari,15,1,Asarphi Sada,5,Janamorcha Nepal
Saptari,15,1,Shrawan Kumar Bista,2,Nepali Congress
Saptari,15,1,Lalan Chaudhari Tharu,62,Tarai Madhes Loktantrik Party
Saptari,15,1,Dev Narayan Chaudhari,69,Nepal Lokatantrik Samajbadi Dal
Saptari,15,1,Indra Narayan Lekhi Tharu,17,Communist Party of Nepal (United)
Saptari,15,1,Mangale Pariyar,19,Dalit Janajati Party
Saptari,15,1,Kudrat Ali,99,Independent
Saptari,15,1,Bhupendra Prasad M.Tharu,4,Rastriya Prajatantra Party
Saptari,15,1,Dev Narayan Das Kathbaniya,61,Sadhvawana Party
Saptari,15,1,Chit Ranjan Yadav,20,Nepal Sadhvawana Party (Anandidevi)
Saptari,15,1,Parshu Ram Yadav,55,Rastriya Janata Dal Nepal
Saptari,15,1,Bijaya Kumar Chaudhari Tharu,66,Federal Democratic National Forum
Saptari,15,1,Sri Prasad Yadav,72,Chure Bhawar Rastriya Ekata Party Nepal
Saptari,15,1,Kali Kant Chaudhari,22,Communist Party of Nepal (United Marxist)
Saptari,15,1,Chandeswor Mehata Koiree,60,Lok Kalyankari Janata Party Nepal
Saptari,15,1,Bishwanath Prasad Gupta,3,Rastriya Janshakti Party
Saptari,15,1,Mo. Kalim Miya,99,Independent
Saptari,15,1,Lalit Ram,7,Nepal Workers and Peasants Party
Saptari,15,1,Bisheswor Prasad Yadav,33,Muskan Sena Nepal Party
Saptari,15,1,Jagadish Prasad Mahato,99,Independent
Saptari,15,2,Jaya Prakash Prasad Gupta,24,"Madhesi People's Rights Forum, Nepal"
Saptari,15,2,Bijaya Kumar Yadav,62,Tarai Madhes Loktantrik Party
Saptari,15,2,Madhuri Mandal,61,Sadhvawana Party
Saptari,15,2,Ashok Kumar Mandal,6,Communist Party of Nepal (Maoists)
Saptari,15,2,Dev Narayan Mandal,2,Nepali Congress
Saptari,15,2,Jag Dev Yadav,1,Communist Party of Nepal  (UML)
Saptari,15,2,Raj Kishor Khang,19,Dalit Janajati Party
Saptari,15,2,Dev Narayan Mukhiya,55,Rastriya Janata Dal Nepal
Saptari,15,2,Bikas Kumar Tiwari,20,Nepal Sadhvawana Party (Anandidevi)
Saptari,15,2,Tulsi Sada Mushar,5,Janamorcha Nepal
Saptari,15,2,Jagadish Ram Mochi,7,Nepal Workers and Peasants Party
Saptari,15,2,Ram Kishar Mandal,4,Rastriya Prajatantra Party
Saptari,15,2,Ashok Kumar Biraji,99,Independent
Saptari,15,2,Kanak Lal Sahu Sudi,60,Lok Kalyankari Janata Party Nepal
Saptari,15,2,Fajil Mansuri,99,Independent
Saptari,15,2,Ghansi Ram Mandal,58,Nepal Janata Party
Saptari,15,2,Ashok Kumar Yadav,22,Communist Party of Nepal (United Marxist)
Saptari,15,2,Garbhi Lal Mandal,31,Rastriya Bikas Party
Saptari,15,2,Jaya Prakash MaraitaYadav,16,Rastriya Janata Dal
Saptari,15,2,Lalita Devi Mandal,3,Rastriya Janshakti Party
Saptari,15,2,Madhusudan Prasad Singh,33,Muskan Sena Nepal Party
Saptari,15,2,Shyam Narayan Mandal,99,Independent
Saptari,15,2,Ram Sharan Paswan,29,Nepal Rastriya Janakalyan Party
Saptari,15,2,Isharwati Ram,54,Sa-Shakti Nepal
Saptari,15,3,Mahesh Prasad Yadav,61,Sadhvawana Party
Saptari,15,3,Anish Ansari,62,Tarai Madhes Loktantrik Party
Saptari,15,3,Ram Kumar Chaudhari,2,Nepali Congress
Saptari,15,3,Umesh Kumar Yadav,6,Communist Party of Nepal (Maoists)
Saptari,15,3,Ram Dular Saha,24,"Madhesi People's Rights Forum, Nepal"
Saptari,15,3,Ranju Thakur,1,Communist Party of Nepal  (UML)
Saptari,15,3,Purna Prasad Chaudhari,69,Nepal Lokatantrik Samajbadi Dal
Saptari,15,3,Jhabar Prasad Ram,19,Dalit Janajati Party
Saptari,15,3,Govind Prasad Singh,4,Rastriya Prajatantra Party
Saptari,15,3,Satya Narayan Mandal,99,Independent
Saptari,15,3,Ganga Ram Yadav,99,Independent
Saptari,15,3,Kedar Prasad Dev,15,Communist Party of Nepal (M.L.)
Saptari,15,3,Dallu Ram Mochi,60,Lok Kalyankari Janata Party Nepal
Saptari,15,3,Sri Ram Sharma,13,Rastriya Prajatantra Party Nepal
Saptari,15,3,Suresh Kumar Singh,20,Nepal Sadhvawana Party (Anandidevi)
Saptari,15,3,Himmat Singh Rajput,99,Independent
Saptari,15,3,Jagadish Prasad Yadav,99,Independent
Saptari,15,3,Ashok Kumar Yadav,7,Nepal Workers and Peasants Party
Saptari,15,3,Tapeshwor Mukhiya,55,Rastriya Janata Dal Nepal
Saptari,15,3,Chit Narayan Yadav,14,Communist Party of Nepal (Unified)
Saptari,15,3,Bal Kumar Sada,46,Nepali Janata Dal
Saptari,15,3,Basant Mandal,5,Janamorcha Nepal
Saptari,15,3,Buchai Das Kathbaniya,3,Rastriya Janshakti Party
Saptari,15,3,Madhusudan Prasad Singh,33,Muskan Sena Nepal Party
Saptari,15,3,Kapaleshwor Prasad Saha Haluwai,99,Independent
Saptari,15,3,Shiv Narayan Yadav,99,Independent
Saptari,15,3,Khusi Lal Yadav,29,Nepal Rastriya Janakalyan Party
Saptari,15,3,Yog Narayan Dev,99,Independent
Saptari,15,4,Renu Kumari Yadav,24,"Madhesi People's Rights Forum, Nepal"
Saptari,15,4,Jismul Kha,20,Nepal Sadhvawana Party (Anandidevi)
Saptari,15,4,Dinesh Kumar Yadav,2,Nepali Congress
Saptari,15,4,Satya Narayan Yadav,61,Sadhvawana Party
Saptari,15,4,Jagadish Prasad Saha,1,Communist Party of Nepal  (UML)
Saptari,15,4,Chhedi Safi,6,Communist Party of Nepal (Maoists)
Saptari,15,4,Surendra Narayan Mandal Amat,62,Tarai Madhes Loktantrik Party
Saptari,15,4,Jagajeevan Ram,19,Dalit Janajati Party
Saptari,15,4,Rama Kant Yadav,99,Independent
Saptari,15,4,Subbi Yadav,14,Communist Party of Nepal (Unified)
Saptari,15,4,Dev Narayan Yadav,4,Rastriya Prajatantra Party
Saptari,15,4,Ram Narayan Yadav,3,Rastriya Janshakti Party
Saptari,15,4,Shatrughan Prasad Dev,15,Communist Party of Nepal (M.L.)
Saptari,15,4,Kapaleshwor Mandal,99,Independent
Saptari,15,4,Kama Nanda Majhi,8,"Samajwadi Prajatantrik. Janata Party, Nepal"
Saptari,15,4,Rejeshwor Yadav,13,Rastriya Prajatantra Party Nepal
Saptari,15,4,Charushila Devi Thakur,58,Nepal Janata Party
Saptari,15,4,Ganga Prasad Mandal Dhanuk,22,Communist Party of Nepal (United Marxist)
Saptari,15,4,Sakkal Dev Rajak,5,Janamorcha Nepal
Saptari,15,4,Turendra Kumar Yadav,7,Nepal Workers and Peasants Party
Saptari,15,4,Jhabbar Mandal Dhanuk,33,Muskan Sena Nepal Party
Saptari,15,4,Khusi Lal Yadav,29,Nepal Rastriya Janakalyan Party
Saptari,15,4,Pawan Kumar Yadav,99,Independent
Saptari,15,4,Manoj Kumar Yadav,99,Independent
Saptari,15,4,Shanti Devi Ram,54,Sa-Shakti Nepal
Saptari,15,5,Sadrul Miya Haq,99,Independent
Saptari,15,5,Dana Lal Chaudhari,1,Communist Party of Nepal  (UML)
Saptari,15,5,Saraswoti Kumari Chaudhari,6,Communist Party of Nepal (Maoists)
Saptari,15,5,Mukti Nath Chaudhari,2,Nepali Congress
Saptari,15,5,Chhedi Lal Chaudhari,24,"Madhesi People's Rights Forum, Nepal"
Saptari,15,5,Binod Kumar Chaudhari,69,Nepal Lokatantrik Samajbadi Dal
Saptari,15,5,Ram Chandra Ram,99,Independent
Saptari,15,5,Rajendra Prasad Gupta,62,Tarai Madhes Loktantrik Party
Saptari,15,5,Nanda Kishwor Paswan,19,Dalit Janajati Party
Saptari,15,5,Dinesh Kumar Pokhrel,72,Chure Bhawar Rastriya Ekata Party Nepal
Saptari,15,5,Jogendra Bhagat Kalwar,58,Nepal Janata Party
Saptari,15,5,Sitaram Khang Khatwe,17,Communist Party of Nepal (United)
Saptari,15,5,Kamal Lal Chaudhari,14,Communist Party of Nepal (Unified)
Saptari,15,5,Tarani Prasad Thakur,99,Independent
Saptari,15,5,Dilip Kumar Chaudhari,5,Janamorcha Nepal
Saptari,15,5,Alo Dhani Devi,4,Rastriya Prajatantra Party
Saptari,15,5,Budhani Devi Baatar,20,Nepal Sadhvawana Party (Anandidevi)
Saptari,15,5,Bindhi Mochi,99,Independent
Saptari,15,5,Abhinandan Yadav,7,Nepal Workers and Peasants Party
Saptari,15,5,Shrawan Kumar Chaudhari,66,Federal Democratic National Forum
Saptari,15,5,Tej Narayan Gupta Kalwar,13,Rastriya Prajatantra Party Nepal
Saptari,15,5,Sahasa Ram Chaudhari,33,Muskan Sena Nepal Party
Saptari,15,5,Mo.Habibulla Miya,99,Independent
Saptari,15,5,Mo.Jeebril Miya,61,Sadhvawana Party
Saptari,15,5,Mo.Israil Miya,99,Independent
Saptari,15,5,Khusi Lal Yadav,60,Lok Kalyankari Janata Party Nepal
Saptari,15,6,Mrigendra Kumar Singh Yadav,24,"Madhesi People's Rights Forum, Nepal"
Saptari,15,6,Umdeswor Prasad Sahu,4,Rastriya Prajatantra Party
Saptari,15,6,Rameshwor Mandal,1,Communist Party of Nepal  (UML)
Saptari,15,6,Bisheswor Yadav,2,Nepali Congress
Saptari,15,6,Sukha Dev Saha,6,Communist Party of Nepal (Maoists)
Saptari,15,6,Rundi Lal Ram,19,Dalit Janajati Party
Saptari,15,6,Anil Kumar Chaudhari,69,Nepal Lokatantrik Samajbadi Dal
Saptari,15,6,Usman Miya,99,Independent
